Velocity(km/s),Flux(Normalized),Error(1sigma)
-2000,0.35137004841096864,inf
-1975,0.487212781644759,inf
-1950,0.6634137684100543,inf
-1925,0.7998880682036016,inf
-1900,0.9297698719253888,inf
-1875,0.996743826408786,inf
-1850,0.949863884057713,inf
-1825,0.8856177351506426,inf
-1800,0.7926455988426028,inf
-1775,0.6978561843210944,inf
-1750,0.7758438383197656,inf
-1725,0.7482449667043757,inf
-1700,0.8364104113609168,inf
-1675,0.9108788875338233,inf
-1650,0.9420187925005826,inf
-1625,1.0152640261830217,inf
-1600,0.945397262288925,inf
-1575,0.9765408018220699,inf
-1550,0.9256768714746084,inf
-1525,1.0336019232538685,inf
-1500,1.0752013797529947,inf
-1475,1.1162402495924408,inf
-1450,1.0579005397612162,inf
-1425,1.085093758936338,inf
-1400,1.0739093584612216,inf
-1375,0.9860280805361794,inf
-1350,1.0816832057350725,inf
-1325,1.0060621368713738,inf
-1300,0.9138060058966812,inf
-1275,0.904997859208251,inf
-1250,0.8285943840048683,inf
-1225,0.956376993595674,inf
-1200,0.9216045009297579,inf
-1175,0.9967709402771611,inf
-1150,1.031942474858138,inf
-1125,0.9988127699069715,inf
-1100,1.1506963993944874,inf
-1075,1.041638758091782,inf
-1050,1.0906641453972323,inf
-1025,1.2406515623582925,inf
-1000,1.2051698254423595,inf
-975,1.0943876547834666,inf
-950,1.1017979767079213,inf
-925,1.1034760335233553,inf
-900,1.119917173830875,inf
-875,1.0489807729683824,inf
-850,0.9820018627231509,inf
-825,1.0011872300930285,inf
-800,0.9545540108846501,inf
-775,0.8293003448007346,inf
-750,0.9205364139913371,inf
-725,0.697528009546802,inf
-700,0.7438074047334491,inf
-675,0.6494199726689651,inf
-650,0.5736155066200106,inf
-625,0.551433005854838,inf
-600,0.5265028845529256,0.08484037117991629
-575,0.513418387489951,0.08345354885523228
-550,0.501314802214814,0.08332154311799171
-525,0.5014173789679449,0.08410402648229708
-500,0.5932738077977205,0.0850138814437872
-475,0.6790198360559426,0.08557187258473645
-450,0.6286182387266873,0.08575571855310517
-425,0.5654952750559031,0.0860059555190129
-400,0.5811370958753893,0.08612006069825907
-375,0.4805681802602594,0.08487039655865825
-350,0.3288366092022636,0.08438487483194883
-325,0.25632583119889185,0.08378908905431896
-300,0.19272401244321954,0.08327146310238666
-275,0.1375934706684342,0.08279346976723019
-250,0.11139012642195079,0.08216239255740004
-225,0.10423321377631277,0.08185920254407955
-200,0.10547172722739054,0.08158107414363007
-175,0.05113725131978645,0.08164677176223825
-150,0.016186540023153256,0.0818875403048063
-125,0.1756196564538209,0.08205008000985249
-100,0.08024865816159628,0.08113651539182819
-75,0.1714113837676074,0.08256928624549063
-50,0.37009657515436967,0.08385985716431216
-25,0.42475994675848017,0.08470816045884595
0,0.5188724592580263,0.08543544121772899
25,0.6920716456403387,0.08780469036613076
50,0.8014454307779608,0.09047780047965101
75,0.9039866301092485,0.09102130608768512
100,0.7490881110474382,0.09026182118090385
125,0.7112561340667531,0.08937330879963454
150,0.6634263466936181,0.08799722181104659
175,0.6129931425181019,0.08585080247611913
200,0.4609968896545489,0.0840011665829943
225,0.4089130253467944,0.08312044196383854
250,0.2838248986051424,0.08259874999918465
275,0.22802168368443013,0.0821198773571133
300,0.12647328650185377,0.08232773158851649
325,0.05325475471036884,0.08245998292604327
350,0.21724699530586988,0.08274426357681643
375,0.20537693690267625,0.08299315442624147
400,0.453907783622856,0.08522620219021852
425,0.5609575100953741,0.08592046229492638
450,0.7766909581127218,0.08735631906795469
475,0.8218094882628049,0.08811742679287408
500,0.943151374356565,0.08849282707112607
525,1.1155440518710582,0.08960176662146029
550,1.176561261517014,0.09027673217914056
575,1.26764761696701,0.09068754521327045
600,1.2858496651825573,0.09056134946263468
625,1.3468354833828589,0.09068944121945763
650,1.3396479946230953,0.09033930402174666
675,1.383229100305982,0.09001645174614283
700,1.3144059420131604,0.09026287195627059
725,1.310121126132402,0.09036987956267645
750,1.2513804434356042,0.09016666753153359
775,1.2620472271303875,0.09044852475778138
800,1.3612683285666676,0.09106511115946764
825,1.3695422310049676,0.09117616600267471
850,1.2849991113415535,0.0892663138016046
875,1.39929852831463,0.0885332640108507
900,1.3524928818716258,0.08662574205635674
925,1.3039829090286865,0.0858237699172796
950,1.2932081396630424,0.08556272508935844
975,1.2517444437616345,0.08581165045522623
1000,1.3680476650135143,0.08822410320578386
1025,1.4299568129982743,0.09040759725432036
1050,1.4319191744981359,0.09240530685620535
1075,1.3502337244125582,0.09313490534529273
1100,1.2010105754541642,0.09326283632552881
1125,1.1755896123126175,0.09265315831346617
1150,1.1928419809764663,0.09089758747945577
1175,1.2318082694005403,0.08960290071528727
1200,1.3175172604623286,0.08935955290933503
1225,1.3528294015183957,0.09022368365730205
1250,1.2609795826380035,0.09009972745821973
1275,1.2757702498481707,0.09028143697838187
1300,1.216743969294018,0.090355744804023
1325,1.1589822432172066,0.09011322874487702
1350,1.332709251308871,0.09061532241660497
1375,1.2148384217854022,0.08973419834887197
1400,1.3002934605083267,0.09021079931593592
1425,1.3421780458409747,0.09033883264820548
1450,1.4233280893036975,0.09057675969095949
1475,1.3437303442383701,0.09054033584330758
1500,1.3161159445373136,0.09060984540671095
1525,1.3092294386744143,0.0897394163584851
1550,1.3080863205723616,0.08903332904457745
1575,1.2745079177713667,0.0880876485452177
1600,1.178182324104532,0.08696350175204126
1625,1.1567737624307184,0.08644193809755929
1650,1.290361458407016,0.08724269604745646
1675,1.2541868769970512,0.08771325431961985
1700,1.2796230987285633,0.08858437373652957
1725,1.2195600664102906,0.08831545072066944
1750,1.2179509153444121,0.08869553483543012
1775,1.1872284036570522,0.08901928821461087
1800,1.2011701038332778,0.08961466023705585
1825,1.1590757592792356,0.08966362118813663
1850,1.2062117774441126,0.08919484356421474
1875,1.15511341546938,0.08837602226386693
1900,1.1706633679826126,0.08834002751333689
1925,1.2006676538062468,0.08828797199952196
1950,1.2063542367307587,0.08846341843145898
1975,1.271981417945441,0.08864421284463028
