Velocity(km/s),Flux(Normalized),Error(1sigma)
-1400,0.9113398057446664,inf
-1375,0.8736649391570155,inf
-1350,0.8642184018726383,inf
-1325,0.8755325944183339,inf
-1300,0.8624792772630387,inf
-1275,0.8748934687994139,inf
-1250,0.8805755230792827,inf
-1225,0.8687768761434155,inf
-1200,0.8573727598860955,inf
-1175,0.8443310826560788,inf
-1150,0.7949372700524754,inf
-1125,0.8019746621745442,inf
-1100,0.8579886135808616,inf
-1075,0.8656337539668008,inf
-1050,0.8440948967235091,inf
-1025,0.8170692553402952,inf
-1000,0.7521433608432978,inf
-975,0.7367961294203461,inf
-950,0.8236115475495409,inf
-925,0.8487180419344402,inf
-900,0.8932774935511263,inf
-875,1.0046713422448599,inf
-850,1.0621492754104997,inf
-825,1.122668729114215,inf
-800,1.0799885513033263,0.08576981816508931
-775,1.0258494997050807,0.08364160232878588
-750,1.0077225528391938,0.08200944187293495
-725,1.0132425635242037,0.08109597449986691
-700,1.0502586891993493,0.08099837308734935
-675,1.0829297110828549,0.08102034599090649
-650,1.046158073263273,0.08065063112137702
-625,1.0064065200949626,0.08037414796649855
-600,0.9965030787281728,0.08001475700781044
-575,0.9084094807359346,0.07983769783891952
-550,0.8702722237063482,0.08012105058401532
-525,0.836685538312331,0.08122791373855487
-500,0.8084069714656438,0.08280088094800897
-475,0.7949196209770779,0.0848059319316181
-450,0.8079319132220977,0.08695750907987568
-425,0.7503075412346625,0.08803274518161308
-400,0.7276527606521184,0.08896658555293693
-375,0.6872520728667576,0.08906068631036662
-350,0.6623000231555556,0.08890966170633424
-325,0.6283380426044571,0.08839474081901869
-300,0.5881351752477452,0.08777602751911806
-275,0.6227144369968571,0.08729893050616604
-250,0.5671077265394154,0.08630526505890783
-225,0.6125540233252897,0.08584156344932073
-200,0.5660332604027568,0.08494898960092097
-175,0.5270250224386686,0.08426106350009531
-150,0.4902000372573908,0.08336493434403384
-125,0.47776711630209673,0.08281760033089403
-100,0.5493196295598607,0.08232339554574554
-75,0.5889169917198388,0.08182888659069118
-50,0.6699536824602469,0.08166832523358691
-25,0.6902796692431187,0.08093758866938809
0,0.745129338463436,0.08057847655266318
25,0.7271695389034237,0.07985997983108226
50,0.7563174047782623,0.07967242692219648
75,0.8022493057215079,0.07993494054089226
100,0.8364717213315993,0.08059592098024407
125,0.9410070420094161,0.0815024035422921
150,1.0107163066935168,0.08202835481284437
175,1.0900047150891408,0.08278644216928303
200,1.1185995564605087,0.0833513552094365
225,1.1094104485196847,0.08409946504549498
250,1.1705209809617274,0.08486709799725209
275,1.1459707821601044,0.08464871429986413
300,1.1335517354347875,0.08434425154975596
325,1.1051824929964829,0.08405660112757926
350,1.121274871267639,0.08478863842186593
375,1.1137927044748004,0.08553911653609311
400,1.1662387456006191,0.08603464519286022
425,1.1109454618628654,0.0848815871795275
450,1.0812268561005252,0.0834050668654742
475,1.0647480187337899,0.08295643784691574
500,1.0783323956159505,0.0836130713142207
525,1.1218373195934115,0.08526884546987724
550,1.1487851769600885,0.08640696410202668
575,1.0597919966141123,0.08552188361020534
600,1.0001609738746111,0.0837451458226583
625,0.9998390261253888,0.08245028259576749
650,1.0253226743469424,0.08244980459650418
675,1.1438365186782917,0.08386459835313904
700,1.168288765856068,0.08538394567465755
725,1.2143101452497993,0.08604671833736349
750,1.1707158463314011,0.0848588708494201
775,1.091920412226131,0.08314160883854553
800,1.079884716238857,0.08196070839478928
825,0.9906365974905191,0.08169240014648887
850,1.011693125222399,0.08291759098421612
875,1.0011851608113322,0.08416114853004193
900,0.9967685228705487,0.08527043638108811
925,1.0286495442281656,0.08573077025786224
950,1.0847449540226812,0.08590947898098683
975,1.0389807721807063,0.08545222698936526
1000,1.002435414248805,0.08473488258844486
1025,0.9736596229166595,0.08443769707293024
1050,0.9902805769002929,0.08417626479142787
1075,1.0035765647003387,0.08406316801360748
1100,1.067740911777504,0.0844451785625736
1125,1.1177462202104782,0.08484837880810957
1150,1.1137548971391458,0.08539503584833937
1175,1.1159122201299498,0.08552820338975381
1200,1.1224834013831035,0.08548345824322162
1225,1.0657778697489473,0.08486198362477433
1250,1.0525990147609545,0.08406280991613832
1275,1.014654986764855,0.0834686451324371
1300,1.0031167085823434,0.08303280550169707
1325,1.04457396634004,0.08263857950676849
1350,1.0367461260727273,0.08192767382682321
1375,1.0383452738837264,0.08110577406779257
