Velocity(km/s),Flux(Normalized),Error(1sigma)
-2000,1.0184071722920667,0.037461511833689155
-1975,0.9992753479644847,0.03744747836124513
-1950,1.0385555431177458,0.037613819618108155
-1925,1.0602909813622006,0.03770895721956762
-1900,1.0741185716937711,0.037743168103673654
-1875,1.0825437810433391,0.037641673630905384
-1850,1.0727133342405075,0.03748823473735562
-1825,1.0427252660221376,0.03732960598306955
-1800,1.0090840851872345,0.03729705568855892
-1775,1.0261491731228025,0.03759655540452009
-1750,0.9996896628650342,0.03793829942109478
-1725,0.9818402432857815,0.03810803657826305
-1700,0.9710305039111881,0.03827133999926451
-1675,0.9797175937890548,0.03826581306233345
-1650,0.9833107882806484,0.03811664945732669
-1625,0.9896786149203591,0.03800919451875284
-1600,1.022182318894851,0.03795359335568096
-1575,1.0129445704676534,0.037932325764925695
-1550,1.0492470236283704,0.03808259314365354
-1525,1.0568553792232687,0.038149783397258406
-1500,1.0714045581613296,0.03826153016405544
-1475,1.0764399244727703,0.03833005777716458
-1450,1.0737223723980585,0.038348783293961936
-1425,1.067590626536603,0.038386650496879
-1400,1.0758459950599917,0.03847843708739362
-1375,1.0812424352462817,0.03855240419047938
-1350,1.0876420700226637,0.03841223204448365
-1325,1.0828718053386892,0.038225457972096644
-1300,1.0858320308962874,0.03804080145600697
-1275,1.0617430113845734,0.03780868632017735
-1250,1.0329077216581504,0.037710001325645594
-1225,1.0385966793460917,0.03773203303993477
-1200,1.0446163342596904,0.0377060509001445
-1175,1.0270713880786775,0.037603806608062965
-1150,1.0522936601742952,0.037608620571455434
-1125,1.0464931331433813,0.03756274528803265
-1100,1.0398247182632006,0.037628289065674544
-1075,1.043021331117509,0.03776814550417726
-1050,1.055778908397815,0.03790572866904925
-1025,1.0793479987127437,0.038019719023246995
-1000,1.0862966022052576,0.03810665806855901
-975,1.0719052856642421,0.03817526570548742
-950,1.06948411899254,0.03834341436251349
-925,1.021825532241935,0.038345422948003666
-900,0.9778370592967289,0.03825398067371065
-875,0.9774986227026325,0.0382104592304073
-850,0.9865815237721439,0.03801035754041094
-825,0.9773941562461165,0.037738839620278825
-800,0.9666077454773416,0.03763847029261497
-775,0.9522357923250373,0.037575220964916396
-750,0.9293252479330221,0.03749080107598783
-725,0.9411274573708733,0.03750313485421693
-700,0.9773449382359696,0.037571047597203096
-675,0.9993172179843705,0.037609988595797825
-650,0.9503696730111915,0.03742622480601571
-625,0.9110147014136372,0.037344422452399446
-600,0.8711729813219814,0.03719804785287926
-575,0.8299455483074968,0.03698883373161116
-550,0.836775899190669,0.03690259958752636
-525,0.8189384124285173,0.03683972968826974
-500,0.8210499919139747,0.0368728828354716
-475,0.7817684765255906,0.03678985323264885
-450,0.7552613121384721,0.03688420639242945
-425,0.7083561734366972,0.03682243000291231
-400,0.6885986635262686,0.03680426090631172
-375,0.6499271201287989,0.03674797177912749
-350,0.6461467053843327,0.036733983831153554
-325,0.6107820719450415,0.03660210118141368
-300,0.586622684007952,0.0366133016750232
-275,0.5655710522639291,0.03666373525487736
-250,0.5284474593705728,0.03689300077408069
-225,0.5229088837278526,0.03720294821600781
-200,0.5438066707834329,0.03763088745218712
-175,0.5583403381943102,0.038052344599590775
-150,0.5962722805027535,0.03843392251538405
-125,0.6374752943238547,0.03876584253304761
-100,0.6786193677340592,0.03884960207161785
-75,0.722144433967972,0.03894416577225702
-50,0.7521956623326088,0.03890854700196853
-25,0.7998895200161894,0.038951291199803
0,0.8539045269309239,0.039121311379195126
25,0.893182952838355,0.03929769032684036
50,0.9479251774008497,0.039653681394586734
75,0.9809082183746687,0.04004902150983671
100,1.0003103371349658,0.04041162812715565
125,1.0217113158478939,0.040790094875741256
150,1.0166671595140986,0.04088811321552948
175,1.0208844321787092,0.04064535602911961
200,1.0124413794960863,0.040187805211080514
225,1.0289036606426083,0.039728219505661105
250,1.050793907183798,0.039411940178315924
275,1.0518404032618325,0.03929074532093267
300,1.0771311008012066,0.039608985621053534
325,1.0810812677587087,0.03990273297624867
350,1.0601350549700594,0.04010441123538403
375,1.063423347246722,0.04015692825616176
400,1.0349863286863623,0.03987101208858958
425,1.0049337071168043,0.03946075960518675
450,1.01777061830233,0.0392221421140426
475,0.9647764157138383,0.038942557134245825
500,0.9411265038542919,0.03904077099712755
525,0.9532205002463151,0.03944814779162411
550,0.967925025911918,0.03996986358884644
575,0.9514930871247681,0.04035645516672283
600,0.9654779504708932,0.04059139290901356
625,0.9528384944510966,inf
650,0.9368765612858314,inf
675,0.9207723570796982,inf
700,0.9277186273009671,inf
725,0.931589191656262,inf
750,0.9259769376944016,inf
775,0.9011365276674761,inf
800,0.8806706168722053,inf
825,0.9071306379126345,inf
850,0.8817177980359746,inf
875,0.8776221290570329,inf
900,0.8878166710472591,inf
925,0.8848663651255525,inf
950,0.8597567799409286,inf
975,0.876496537194236,inf
1000,0.9261308564178713,inf
1025,1.0104610286275508,inf
1050,1.0637248154670575,inf
1075,1.1438001076379978,inf
1100,1.1739061749346915,inf
1125,1.1945779952886888,inf
1150,1.229192171164932,inf
1175,1.2085920087142783,inf
1200,1.1888299957475523,inf
1225,1.1366479205036295,inf
1250,1.0561287980492644,inf
1275,1.0150704394074666,inf
1300,1.026083778392806,inf
1325,1.0553069570394062,inf
1350,1.0951363753558871,inf
1375,1.1131122430930276,inf
1400,1.1077929531494095,inf
1425,1.075483812606592,inf
1450,1.0369483885355755,inf
1475,1.0226375895526336,inf
1500,1.0389349589053043,inf
1525,1.058547922416011,inf
1550,1.0756340659869528,inf
1575,1.0811475362461431,inf
1600,1.049346609637029,inf
1625,1.0368729599784607,inf
1650,1.0043436596804893,inf
1675,0.985832059599613,inf
1700,0.9983827033207978,inf
1725,0.9701133515585139,inf
1750,0.9774219681626614,inf
1775,0.987630903366061,inf
1800,1.000977083054484,inf
1825,0.9790976225035087,inf
1850,0.9814568923861519,inf
1875,0.9662362199670275,inf
1900,0.958105062073745,inf
1925,0.9821278663203672,inf
1950,0.9993901911195271,inf
1975,1.0123225614839007,inf
