Velocity(km/s),Flux(Normalized),Error(1sigma)
-2000,0.871265350755784,0.11023138574814702
-1975,0.8893012369836334,0.10919104195334414
-1950,0.911878783541814,0.10855126064574193
-1925,0.9608303819312332,0.10812364115656094
-1900,1.074347989021831,0.10786751359768193
-1875,1.1669141200370952,0.10772367305593118
-1850,1.202575571651376,0.1076298070725027
-1825,1.2349959462452291,0.10760220761346659
-1800,1.2789954125916734,0.10777426851509636
-1775,1.2257313902942713,0.10770910451646247
-1750,1.097380902920645,0.10738586216117574
-1725,0.9849820466562055,0.10692195017141118
-1700,0.8608424111531385,0.10632738853763962
-1675,0.7324433579952138,0.10564260762043827
-1650,0.7421376688371613,0.1054713421333678
-1625,0.8460101049424603,0.10561294756279281
-1600,0.9485422198633653,0.10589498853892158
-1575,1.0262027578283606,0.1064843584576989
-1550,1.0386849259308888,0.10724919540401659
-1525,0.9891557312973694,0.10794436137781616
-1500,0.9479611060289511,0.1087623940619812
-1475,0.9472957712627047,0.10974784237110717
-1450,0.9094686997983459,0.11064550677837626
-1425,0.9464106289584793,0.11242643688469718
-1400,0.9528349449887576,0.11496298613243172
-1375,0.9125850887779439,0.11767710882095905
-1350,0.9373742399964025,0.12076802344067938
-1325,0.943308650490274,0.12342468408433634
-1300,0.9105195401594376,0.12480291413839287
-1275,0.9247923483590483,0.12568036229422513
-1250,0.9874460107873019,0.1275660308114061
-1225,1.1347774578783245,0.13042616548037622
-1200,1.2792772751780916,0.1333682222394926
-1175,1.3518493567745997,0.13651788689489508
-1150,1.347247250566763,0.13848310764524327
-1125,1.2463401042621043,0.13664338323647246
-1100,1.179490110456483,0.13289350417046666
-1075,1.184710205587909,0.13120592914823695
-1050,1.1844891945249223,0.1320949326965622
-1025,1.162214304389921,0.13471121230519173
-1000,1.0972142163889127,0.14031066502344908
-975,0.9929620730066642,0.14909778231934856
-950,0.9206604957461464,0.1574764825763519
-925,0.9966485042445475,0.16317431189322198
-900,0.9589216314328418,0.16632731507649362
-875,0.937781213016257,0.1667866465121772
-850,0.9399714302202595,0.16132316545645004
-825,0.8649920943366365,0.14978518031563529
-800,0.899816291059227,0.13824867405118782
-775,1.058249387022191,0.13077985297026576
-750,1.1767582577227467,0.12769776563668045
-725,1.2596501034839516,0.12951038906301035
-700,1.3865369682828617,0.1372244892553
-675,1.4233258934605362,0.14872932176519577
-650,1.3059652254508916,0.15915436991972093
-625,1.2400548342486126,0.1639129993766384
-600,1.1245632869718365,0.16315565126748177
-575,1.0179129328568814,0.1624618600987219
-550,1.1379957103702716,0.16299664409288833
-525,1.170628449435123,0.16388403454923095
-500,1.1410534907468741,0.16620723120405456
-475,1.1037509771329639,0.16774670400795516
-450,0.9321876039614103,0.16233461894484952
-425,0.7494585330508979,0.14892694464112455
-400,0.6907124469401003,0.13454786795900694
-375,0.6639301033942117,0.12324421248555019
-350,0.6646501108100548,0.11453514982909853
-325,0.6378864654705432,0.10930709996751765
-300,0.6529360662083747,0.10769241920120201
-275,0.6767658634436515,0.10675189961766514
-250,0.6683285909196744,0.10531639898721824
-225,0.6655850692707592,0.1039323975899984
-200,0.6448646982783901,0.10336109042451647
-175,0.6073362663596394,0.10473322284468244
-150,0.5506189423522774,0.10817704729664038
-125,0.5138485246844028,0.11312433342372291
-100,0.5235519527736263,0.11909293869188221
-75,0.45755102731834535,0.12383845032105656
-50,0.39788443708028426,0.12414913467587844
-25,0.5831620713112327,0.11976334021831507
0,0.5747515276884787,0.11345224559935015
25,0.6231048593832846,0.10772980636294928
50,0.6714606973077393,0.10318378385577757
75,0.6255467140532396,0.10042474761983025
100,0.5931905011704791,0.09971879119511316
125,0.627603392729338,0.10000975497874942
150,0.7041942747259429,0.10067037129960762
175,0.774262672552283,0.10118130677506644
200,0.7950031627288531,0.10128734718140063
225,0.8050710845529389,0.10106679001092937
250,0.7521109323064841,0.10069733291565629
275,0.6905305663175904,0.10006830875554584
300,0.7558037000577877,0.09976770163405925
325,0.8122955547255988,0.0993526725410097
350,0.8672398774890243,0.09893781052069876
375,0.9136144952904215,0.09834509540768845
400,0.9124533203338253,0.09773107909336448
425,0.8740184328784999,0.09721723135464759
450,0.88781695805046,0.09704519960571963
475,0.9162620270391054,0.09723721914086143
500,0.9004977837803444,0.0973889012735782
525,0.9547303682086826,0.09759544133808519
550,0.9894171882883606,0.09768999939123006
575,0.9288860455176831,0.0974851994826409
600,0.9290214406100727,0.09725086248718981
625,0.9323016866682723,0.09725571342886268
650,0.9579481613662306,0.09729809593970926
675,1.0447791444204928,0.097629094324116
